223D3,242973,40.2417093,-87.93829782,"Varna silty clay loam, 6 to 12 percent slopes, severely eroded",84,84,3.9,7.4,11.46,15.46,Moderately well drained,Moderately well drained
56B2,242972,39.95112089,-87.93834691,"Dana silt loam, 2 to 5 percent slopes, eroded",69,69,4.95,9.21,17.3,23.42,Moderately well drained,Moderately well drained
146B2,243014,40.26701109,-87.93837694,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
223B2,243022,40.25295212,-87.93837711,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
146B2,243014,40.25295212,-87.93837711,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
154A,242965,39.95500439,-87.93838764,"Flanagan silt loam, 0 to 2 percent slopes",46,46,5.23,9.42,17.17,23.91,Somewhat poorly drained,Somewhat poorly drained
146B2,243014,40.26476323,-87.93838784,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
3473A,242995,40.32280876,-87.93842422,"Rossburg silt loam, 0 to 2 percent slopes, frequently flooded",,,5.46,10.93,20.47,29.24,Well drained,Well drained
146B2,243014,40.26573117,-87.93844886,"Elliott silty clay loam, 2 to 4 percent slopes, eroded",46,46,4.35,7.96,13.93,18.5,Somewhat poorly drained,Somewhat poorly drained
223B2,243022,40.26245586,-87.93851122,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
198A,242997,39.96683277,-87.93855813,"Elburn silt loam, 0 to 2 percent slopes",46,46,5.22,10.08,18.58,26.37,Somewhat poorly drained,Somewhat poorly drained
154A,242965,39.96795762,-87.9385749,"Flanagan silt loam, 0 to 2 percent slopes",46,46,5.23,9.42,17.17,23.91,Somewhat poorly drained,Somewhat poorly drained
152A,242963,39.94719682,-87.93862854,"Drummer silty clay loam, 0 to 2 percent slopes",15,15,4.51,8.88,17.35,24.23,Poorly drained,Poorly drained
223B2,243022,40.23180072,-87.93867282,"Varna silt loam, 2 to 4 percent slopes, eroded",84,84,4.98,9.18,17.08,21.25,Moderately well drained,Moderately well drained
56B2,242972,39.88423178,-87.93870213,"Dana silt loam, 2 to 5 percent slopes, eroded",69,69,4.95,9.21,17.3,23.42,Moderately well drained,Moderately well drained
154A,242965,39.98628231,-87.93871572,"Flanagan silt loam, 0 to 2 percent slopes",46,46,5.23,9.42,17.17,23.91,Somewhat poorly drained,Somewhat poorly drained
171B,242966,39.94466883,-87.93872828,"Catlin silt loam, 2 to 5 percent slopes",81,81,5.5,9.81,17.81,23.35,Moderately well drained,Moderately well drained
